district,system:time_start,precipitation,year,month,day,gaugeRelativeWeighting,precipitationQualityIndex,randomError,SW_Lon,SW_Lat,NE_Lon,NE_Lat,NW_Lon,NW_Lat,SE_Lon,SE_Lat
Brahmanbaria,2020-06-01,0.7719286013217199,2020,6,1,83.21428571428572,19.672618729727606,0.05452381163125947,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2020-07-01,0.731142887047359,2020,7,1,82.85714285714285,24.33571397690546,0.0473571452533915,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2020-08-01,0.39561906669821056,2020,8,1,82.85714285714285,24.80309477306547,0.030142858358366147,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2020-09-01,0.6013333556197938,2020,9,1,83.21428571428572,20.987380436488557,0.04383333488589241,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2020-10-01,0.36842858507519677,2020,10,1,82.85714285714285,21.863094783964613,0.030833333996789797,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2020-11-01,0.014285714764680182,2020,11,1,87.57142857142857,30.098571232387,0.004000000189989805,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2020-12-01,0.0005238095486891412,2020,12,1,89.92857142857142,23.64499936785017,0.0020000000949949026,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2021-01-01,0.0031666667200624943,2021,1,1,84.35714285714286,18.006904511224658,0.003000000026077032,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2021-02-01,0.0010000000474974513,2021,2,1,85.35714285714286,10.75333311444237,0.003000000026077032,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2021-03-01,0.05371428830992608,2021,3,1,77.35714285714286,12.454047384716215,0.01152381014877132,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2021-04-01,0.037000001984692756,2021,4,1,78.02380952380953,15.611666338784355,0.00800000037997961,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2021-05-01,0.3597381093672344,2021,5,1,72.71428571428571,13.286190305437358,0.0382619063769068,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2021-06-01,0.7723333764643896,2021,6,1,74.71428571428571,14.946666104452948,0.061880954674312046,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2021-07-01,0.5478333617959703,2021,7,1,72.07142857142857,13.443332785651798,0.05140476443228268,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2021-08-01,0.6132143068881262,2021,8,1,73.71428571428571,15.184999534061978,0.05200000142767316,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2021-09-01,0.33123811795597985,2021,9,1,74.71428571428571,12.86738059634254,0.036666667709747955,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2021-10-01,0.2800952508336022,2021,10,1,74.35714285714285,14.193094730377197,0.030880953717444624,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2021-11-01,0.026619048567400095,2021,11,1,79.71428571428571,15.047618661608016,0.006833333522081375,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2021-12-01,0.14435714979966482,2021,12,1,74.71428571428571,14.293095089140392,0.019642858499927182,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2022-01-01,0.01669047706361328,2022,1,1,80.52380952380952,15.914285546257384,0.005523809719653357,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2022-02-01,0.045428573819143434,2022,2,1,78.35714285714286,12.28357119787307,0.010000000707805157,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2022-03-01,0.02954762016556093,2022,3,1,78.35714285714286,19.13095201764788,0.006666666828095912,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2022-04-01,0.19564286796819594,2022,4,1,75.71428571428571,19.052380198524116,0.020809525357825414,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2022-05-01,0.6161666739554632,2022,5,1,73.71428571428571,17.68428530011858,0.048595239807452464,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2022-06-01,0.9221429044292087,2022,6,1,74.71428571428571,15.535237721034457,0.0691428596065158,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2022-07-01,0.316833339986347,2022,7,1,74.35714285714285,11.487856796809604,0.03764285803550766,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2022-08-01,0.3846904954739979,2022,8,1,73.71428571428571,13.658571288699196,0.03930952586233616,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2022-09-01,0.5291428707894825,2022,9,1,74.71428571428571,14.965475786299933,0.04716666849950949,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2022-10-01,0.36828573473862236,2022,10,1,74.35714285714285,14.280714103153775,0.037523811062177025,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2022-11-01,0.0,2022,11,1,91.28571428571429,23.44309498014904,0.0020000000949949026,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2022-12-01,0.004000000189989805,2022,12,1,90.28571428571428,28.396904400416783,0.0023571429275242345,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2023-01-01,0.0006428571733912187,2023,1,1,91.28571428571429,26.55690388452439,0.0020000000949949026,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2023-02-01,0.0,2023,2,1,85.35714285714286,11.875952243804932,0.003000000026077032,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2023-03-01,0.11490476841018313,2023,3,1,76.71428571428572,15.794523557027183,0.016357143675642352,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2023-04-01,0.09261905260029293,2023,4,1,86.57142857142858,21.051904723757787,0.012380952835969981,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2023-05-01,0.21971429742517926,2023,5,1,84.88095238095238,25.776665732974095,0.020166667444365367,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2023-06-01,0.7370238332521347,2023,6,1,85.57142857142858,29.693094344366166,0.042619049371708,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2023-07-01,0.4203095478670938,2023,7,1,83.57142857142858,26.6235713050479,0.03026190564213764,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2023-08-01,0.6369762321313222,2023,8,1,84.57142857142857,31.34714181082589,0.037642858656389375,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2023-09-01,0.37730954232670016,2023,9,1,85.57142857142858,26.48999913533529,0.02847619141851153,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2023-10-01,0.35240477607363746,2023,10,1,85.21428571428571,23.374999545869372,0.028714286340844063,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2023-11-01,0.11009524194967178,2023,11,1,86.21428571428572,25.013571058000835,0.012714285935674396,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2023-12-01,0.054642859846353524,2023,12,1,86.57142857142858,28.622618175688245,0.00735714313174997,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2024-01-01,0.003000000026077032,2024,1,1,89.92857142857142,23.527141843523296,0.003000000026077032,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2024-02-01,0.04626190618035339,2024,2,1,87.57142857142857,28.28357033502488,0.007000000216066837,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2024-03-01,0.12500000620881715,2024,3,1,85.57142857142858,27.752618471781414,0.012880952629659858,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Brahmanbaria,2024-04-01,0.08076190966225806,2024,4,1,85.21428571428571,23.79142811184838,0.010547619667791185,91.09164489999999,23.9503352,91.1292649,23.9879552,91.09164489999999,23.9879552,91.1292649,23.9503352
Chandpur,2000-06-01,0.8356667160987854,2000,6,1,78.0,20.14333279927572,0.05666666974623999,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2000-07-01,0.325000007947286,2000,7,1,77.0,17.146666208902996,0.031666668131947524,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2000-08-01,0.8866666952768963,2000,8,1,77.0,19.70333290100098,0.05966666961709659,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2000-09-01,0.6140000224113465,2000,9,1,78.0,17.8233331044515,0.048000002900759384,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2000-10-01,0.2900000115235647,2000,10,1,77.0,17.35000038146973,0.029000001028180122,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2000-11-01,0.015333333984017376,2000,11,1,81.0,9.783333460489912,0.007000000216066837,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2000-12-01,0.00033333334916581714,2000,12,1,86.0,16.743332544962566,0.0023333334053556127,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2001-01-01,0.0033333334140479573,2001,1,1,83.0,16.4499994913737,0.003000000026077032,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2001-02-01,0.13900000353654227,2001,2,1,77.0,21.033332188924156,0.01600000075995922,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2001-03-01,0.0756666734814644,2001,3,1,77.0,15.56666660308838,0.012666666880249977,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2001-04-01,0.25700000921885174,2001,4,1,75.0,15.949999491373699,0.02800000086426735,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2001-05-01,0.5643333594004314,2001,5,1,74.0,15.659999211629234,0.04833333566784859,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2001-06-01,1.0460000435511272,2001,6,1,76.0,15.129999478658041,0.07666667302449545,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2001-07-01,0.618666688601176,2001,7,1,74.0,14.989999771118164,0.0526666690905889,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2001-08-01,0.5913333495457969,2001,8,1,75.0,13.813332875569662,0.0533333346247673,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2001-09-01,0.4293333490689596,2001,9,1,76.0,16.299999237060547,0.03933333605527878,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2001-10-01,0.3903333445390066,2001,10,1,75.0,15.839999516805015,0.03733333572745323,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2001-11-01,0.0686666692296664,2001,11,1,78.0,14.296666463216148,0.012000000104308128,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2001-12-01,0.0010000000474974513,2001,12,1,84.33333333333334,13.336666425069174,0.003000000026077032,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2002-01-01,0.019333334639668468,2002,1,1,80.0,16.78333346048991,0.006000000052154064,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2002-02-01,0.0033333334140479573,2002,2,1,84.0,11.97666613260905,0.004000000189989805,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2002-03-01,0.1456666688124339,2002,3,1,76.0,18.073333740234375,0.018000001087784767,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2002-04-01,0.49500001470247906,2002,4,1,76.0,17.82999928792318,0.04133333638310433,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2002-05-01,0.7480000456174216,2002,5,1,74.0,14.91999944051107,0.060333337634801865,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2002-06-01,0.781000037988027,2002,6,1,76.0,18.34999974568685,0.05633333697915078,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2002-07-01,0.7743333578109741,2002,7,1,75.0,17.82999928792318,0.05666666974623999,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2002-08-01,0.6053333481152853,2002,8,1,75.0,15.769999821980795,0.05066666876276335,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2002-09-01,0.4840000271797181,2002,9,1,76.0,14.463333129882814,0.04533333703875542,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2002-10-01,0.0890000065167745,2002,10,1,77.0,16.679999033610027,0.013000000268220901,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2002-11-01,0.14266667266686758,2002,11,1,77.0,20.159999847412113,0.016666667535901073,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2002-12-01,0.006000000052154064,2002,12,1,83.0,19.056666692097984,0.003000000026077032,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2003-01-01,0.0023333334053556127,2003,1,1,84.0,16.216666539510094,0.003000000026077032,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2003-02-01,0.009666667319834234,2003,2,1,83.66666666666669,16.53000005086263,0.00433333357796073,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2003-03-01,0.1410000026226044,2003,3,1,76.0,19.236665725708008,0.017000000923871994,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2003-04-01,0.3236666719118754,2003,4,1,76.0,14.913332939147951,0.03400000184774399,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2003-05-01,0.5160000324249268,2003,5,1,75.0,13.259999910990398,0.04966666921973229,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2003-06-01,1.016000032424927,2003,6,1,76.0,18.366666158040363,0.06833333522081377,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2003-07-01,0.5003333787123363,2003,7,1,75.0,16.35999933878581,0.04333333671092988,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2003-08-01,0.43400001525878906,2003,8,1,75.0,15.3866662979126,0.04033333435654641,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2003-09-01,0.5096667011578879,2003,9,1,76.0,13.963332811991375,0.04766666765014332,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2003-10-01,0.29333335161209106,2003,10,1,76.0,17.870000203450523,0.0286666676402092,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2003-11-01,0.00433333357796073,2003,11,1,84.0,18.346666336059574,0.003000000026077032,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2003-12-01,0.062333335479100554,2003,12,1,77.0,16.063332557678223,0.01100000087171793,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2004-01-01,0.00433333357796073,2004,1,1,84.0,17.933332443237305,0.003000000026077032,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2004-02-01,0.005333333586653074,2004,2,1,84.0,17.813332875569664,0.003000000026077032,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2004-03-01,0.11333333700895311,2004,3,1,76.0,18.259999593098964,0.015000000596046448,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2004-04-01,0.8773333827654521,2004,4,1,74.0,14.19333330790202,0.06966666877269746,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2004-05-01,0.5850000381469728,2004,5,1,75.0,15.70333258310954,0.049666667977968856,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2004-06-01,0.7330000400543213,2004,6,1,75.0,13.383333206176758,0.06333333626389505,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2004-07-01,1.328333377838135,2004,7,1,75.0,17.140000025431316,0.08600000540415446,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2004-08-01,0.5160000125567119,2004,8,1,75.0,14.836666107177736,0.04700000211596489,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2004-09-01,0.6223333875338237,2004,9,1,76.0,15.31999969482422,0.05233333508173625,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2004-10-01,0.28233334422111517,2004,10,1,75.0,20.17666625976563,0.026000000536441803,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2004-11-01,0.004000000189989805,2004,11,1,84.0,15.979999542236332,0.003000000026077032,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2004-12-01,0.006000000052154064,2004,12,1,83.0,19.016665776570644,0.003000000026077032,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2005-01-01,0.0033333334140479573,2005,1,1,83.0,14.66666634877523,0.003000000026077032,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2005-02-01,0.07400000467896461,2005,2,1,77.33333333333334,15.596666336059574,0.012666667190690838,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2005-03-01,0.43633335828781133,2005,3,1,75.0,14.619999567667646,0.04200000191728274,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2005-04-01,0.29600002368291223,2005,4,1,76.0,14.18999989827474,0.0326666682958603,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2005-05-01,0.8020000259081523,2005,5,1,75.0,14.569999694824219,0.06466667105754217,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2005-06-01,0.45066669583320623,2005,6,1,76.0,16.026666641235355,0.04066666836539905,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2005-07-01,0.7576666871706647,2005,7,1,75.0,16.48666572570801,0.058000002056360245,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2005-08-01,0.6603333552678428,2005,8,1,75.0,18.773333231608074,0.04933333521087965,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2005-09-01,0.3943333427111308,2005,9,1,76.0,16.179999669392906,0.037333334485689804,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2005-10-01,0.28400000929832464,2005,10,1,75.0,14.72333304087321,0.03100000135600567,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2005-11-01,0.009000000543892384,2005,11,1,81.0,10.489999771118164,0.005000000353902578,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2005-12-01,0.0033333334140479573,2005,12,1,83.0,14.259999593098959,0.0033333334140479573,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2006-01-01,0.0020000000949949026,2006,1,1,84.66666666666667,16.549999872843426,0.003000000026077032,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2006-02-01,0.056000002970298134,2006,2,1,80.0,24.966665903727215,0.00800000037997961,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2006-03-01,0.005000000353902578,2006,3,1,83.0,16.460000356038414,0.004000000189989805,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2006-04-01,0.33433335026105254,2006,4,1,76.0,17.29333305358887,0.03200000027815501,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2006-05-01,0.76200004418691,2006,5,1,75.0,15.736666361490885,0.05966666961709659,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2006-06-01,0.9290000597635906,2006,6,1,75.33333333333334,15.766666412353517,0.06866667171319327,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2006-07-01,0.4553333620230357,2006,7,1,75.0,14.933333396911623,0.042666668693224594,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2006-08-01,0.4000000059604645,2006,8,1,75.0,15.333332697550459,0.03800000250339508,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2006-09-01,0.4840000271797181,2006,9,1,76.0,13.13999938964844,0.0473333348830541,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2006-10-01,0.08033333718776704,2006,10,1,76.0,11.856666247049969,0.015000000596046448,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2006-11-01,0.03300000168383122,2006,11,1,78.33333333333334,11.34666633605957,0.00933333393186331,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2006-12-01,0.0010000000474974513,2006,12,1,85.0,16.096666971842453,0.003000000026077032,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2007-01-01,0.003000000026077032,2007,1,1,84.0,16.963333129882816,0.003000000026077032,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2007-02-01,0.1033333366115888,2007,2,1,78.0,15.963332494099937,0.015000000596046448,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2007-03-01,0.055333336194356285,2007,3,1,77.33333333333334,12.866666475931803,0.01133333363880714,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2007-04-01,0.5533333619435629,2007,4,1,76.0,14.563333193461101,0.04933333396911622,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2007-05-01,0.521666685740153,2007,5,1,75.0,15.466666221618654,0.04566666980584462,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
Chandpur,2007-06-01,0.8846667011578879,2007,6,1,76.0,17.01333236694336,0.06400000303983688,91.9424507,24.412030100000003,91.9753507,24.4449301,91.9424507,24.4449301,91.9753507,24.412030100000003
